GameID,Event,Site,Date,UTC_Time,TimeControl,Result,Termination,Variant,White,Black,WhiteElo,BlackElo,ECO,Opening,TotalMoves,NumCaptures,NumChecks,Promotions,WhiteCastled,BlackCastled,FinalMaterial
1388,Live Chess,Chess.com,2025.04.02,21:59:47,180+2,1-0,alekscottz won by resignation,,alekscottz,phlebas22,1337,1338,B07,,75,12,2,0,True,True,KBNPPPPPPPR vs KBPPPPPPR
1389,Live Chess,Chess.com,2025.04.02,21:47:53,180+2,1-0,alekscottz won on time,,alekscottz,RazArshakyan,1329,1293,C28,,93,21,7,0,True,True,KPPPPR vs KPPPR
1390,Live Chess,Chess.com,2025.04.02,21:38:09,180+2,0-1,alekscottz won on time,,RustyMachine,alekscottz,1312,1321,B11,,56,12,2,0,True,True,KPPPPPQRR vs KNPPPPPPPQR
1391,Live Chess,Chess.com,2025.04.02,21:33:51,180+2,1-0,alekscottz won by checkmate,,alekscottz,rantomichel,1313,1259,B01,,45,11,4,0,True,True,KBPPPPPPPRR vs KBPPPPPPPQ
1392,Live Chess,Chess.com,2025.04.02,21:27:27,180+2,0-1,alekscottz won by checkmate,,AnimalPlanet11,alekscottz,1304,1306,B12,,56,12,4,0,True,True,KPPPPPPQRR vs KPPPPPPQRR
1393,Live Chess,Chess.com,2025.04.02,21:18:59,180+2,0-1,Diogenes_el_perro won by checkmate,,alekscottz,Diogenes_el_perro,1298,1321,B23,,56,12,2,0,True,True,KBPPPPPPQR vs KBBNPPPPQR
1394,Live Chess,Chess.com,2025.04.02,15:32:26,180+2,0-1,Vanciu89 won by resignation,,alekscottz,Vanciu89,1306,1286,C25,,54,18,1,0,True,True,KPPPPR vs KPPPPPPR
1395,Live Chess,Chess.com,2025.04.02,14:41:30,180+2,0-1,alekscottz won by resignation,,brindidrip,alekscottz,1300,1315,A01,,50,16,0,0,True,True,KNPPPPPR vs KPPPPPRR
1396,Live Chess,Chess.com,2025.04.02,02:50:51,180+2,0-1,alekscottz won by resignation,,downie78,alekscottz,1294,1307,B12,,28,8,0,0,True,False,KBNPPPPPPQR vs KBBNPPPPPPQRR
1397,Live Chess,Chess.com,2025.04.02,02:22:39,180+2,1/2-1/2,Game drawn by insufficient material,,alekscottz,caduar,1299,1333,B23,,126,29,10,2,True,True,K vs KB
1398,Live Chess,Chess.com,2025.04.02,02:13:42,180+2,1-0,alekscottz won on time,,alekscottz,korybantes,1298,1274,C28,,69,17,1,0,True,True,KPPPPPPQ vs KPPPPPQ
1399,Live Chess,Chess.com,2025.04.02,02:01:29,180+2,1-0,steveo44448 won by checkmate,,steveo44448,alekscottz,1428,1290,B12,,99,16,14,0,True,True,KPPPPPPQ vs KPPPPPPQ
1400,Live Chess,Chess.com,2025.04.02,01:56:58,180+2,0-1,alekscottz won by resignation,,jucaalpa,alekscottz,1283,1295,D00,,48,13,3,0,True,True,KPPPPPPQR vs KPPPPPPPQR
1401,Live Chess,Chess.com,2025.04.02,01:49:39,180+2,1-0,alekscottz won by resignation,,alekscottz,jonastrillo21,1287,1302,C28,,45,14,1,0,True,True,KNPPPPPQRR vs KBPPPQRR
1402,Live Chess,Chess.com,2025.04.02,01:41:38,180+2,0-1,alekscottz won by resignation,,dayman_ahahhh,alekscottz,1310,1278,D20,,68,18,3,0,True,True,KBPPPR vs KBPPPPRR
1403,Live Chess,Chess.com,2025.04.02,01:30:22,180+2,1-0,alekscottz won by checkmate,,alekscottz,Yoscar90,1269,1247,B23,,131,26,9,0,True,True,KPPRR vs K
1404,Live Chess,Chess.com,2025.04.02,01:07:29,180+2,0-1,IvesAlegria won by resignation,,alekscottz,IvesAlegria,1261,1291,C25,,118,23,12,0,True,True,KPPP vs KNPPP
1405,Live Chess,Chess.com,2025.04.02,00:54:53,180+2,1/2-1/2,Game drawn by insufficient material,,SHENDESHEN,alekscottz,1263,1269,D50,,156,29,21,1,True,True,K vs KN
1406,Live Chess,Chess.com,2025.04.02,00:47:02,180+2,0-1,alekscottz won by checkmate,,PTNPNH69,alekscottz,1217,1269,A40,,44,9,1,0,True,True,KBNPPPPPQRR vs KBBPPPPPPQRR
1407,Live Chess,Chess.com,2025.04.02,00:38:38,180+2,1-0,alekscottz won by checkmate,,alekscottz,mobeso210,1262,1244,B23,,57,14,6,0,True,False,KPPPPPPPQR vs KPPPPPQR
1408,Live Chess,Chess.com,2025.04.02,00:26:00,180+2,1-0,Locodokko won by resignation,,Locodokko,alekscottz,1259,1254,B10,,17,6,0,0,False,False,KBBNPPPPPPQRR vs KBNPPPPPPPQRR
1409,Live Chess,Chess.com,2025.04.02,00:19:50,180+2,0-1,Parulus won by resignation,,alekscottz,Parulus,1262,1232,B01,,90,22,4,0,True,True,KBPP vs KNPPPP
1410,Live Chess,Chess.com,2025.04.02,00:13:56,180+2,1-0,alekscottz won by resignation,,alekscottz,Ame-No-Yoru,1271,1271,C25,,33,7,2,0,True,False,KBBNPPPPPPPQRR vs KNNPPPPPQRR
1411,Live Chess,Chess.com,2025.04.01,23:52:12,180+2,1-0,Billylekide won by checkmate,,Billylekide,alekscottz,1258,1263,A00,,21,2,1,0,False,True,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPQRR
1412,Live Chess,Chess.com,2025.04.01,22:38:58,180+2,1-0,alekscottz won on time,,alekscottz,nz1512,1271,1265,B18,,83,13,0,0,True,True,KBPPPPPPRR vs KBPPPPPRR
1413,Live Chess,Chess.com,2025.04.01,18:03:57,300+2,0-1,alekscottz won on time,,colton_wins,alekscottz,635,1263,B00,,74,12,2,0,True,True,KPPPPPPQRR vs KPPPPPPQRR
1414,Live Chess,Chess.com,2025.04.01,17:55:31,300+2,1-0,alekscottz won by checkmate,,alekscottz,colton_wins,1263,635,C25,,75,18,5,0,True,True,KPPPPPQR vs KNPPPR
1415,Live Chess,Chess.com,2025.04.01,17:42:25,300+2,0-1,alekscottz won on time,,colton_wins,alekscottz,635,1263,B15,,68,17,3,0,True,True,KBPPPPQR vs KBPPPPQ
1416,Live Chess,Chess.com,2025.04.01,17:41:52,300+2,1-0,alekscottz won by resignation,,alekscottz,colton_wins,1263,635,B01,,7,2,0,0,False,False,KBBNNPPPPPPPQRR vs KBBNNPPPPPPPQRR
1417,Live Chess,Chess.com,2025.04.01,17:37:23,180+2,0-1,Toni2018 won by resignation,,alekscottz,Toni2018,1263,1282,C00,,58,10,5,0,True,True,KNPPPPPPPQR vs KBNPPPPPQRR
1418,Live Chess,Chess.com,2025.04.01,17:36:41,180+2,1-0,Elnemrrr won by checkmate,,Elnemrrr,alekscottz,1257,1271,B15,,17,4,3,0,False,False,KBBNNPPPPPPPRR vs KBBNNPPPPPPQRR
1419,Live Chess,Chess.com,2025.04.01,17:33:59,180+2,1-0,rwallb05 won by resignation,,rwallb05,alekscottz,1279,1280,B10,,47,13,2,0,True,True,KPPPPPPQRR vs KPPPPPPQR
1420,Live Chess,Chess.com,2025.04.01,17:30:42,180+2,0-1,siso2357 won by resignation,,alekscottz,siso2357,1288,1318,C25,,48,16,5,0,True,False,KPPPPPR vs KPPPPPQRR
1421,Live Chess,Chess.com,2025.04.01,17:20:05,180+2,0-1,alekscottz won on time,,3dvm,alekscottz,1286,1296,B13,,86,17,3,0,True,True,KNPPPPRR vs KPPPPQR
1422,Live Chess,Chess.com,2025.05.31,19:18:10,180+2,1-0,prhod won by checkmate,,prhod,alekscottz,1411,1379,B12,,97,24,13,1,True,True,KPPQ vs KPPP
1423,Live Chess,Chess.com,2025.05.30,22:50:39,180+2,1-0,taylu07 won by resignation,,taylu07,alekscottz,1382,1387,A03,,36,9,0,0,True,False,KNPPPPPPQRR vs KNPPPPPPPPQR
1424,Live Chess,Chess.com,2025.05.30,21:31:04,180+2,0-1,Samsamback won by checkmate,,alekscottz,Samsamback,1395,1426,C25,,36,8,3,0,True,True,KBNPPPPPPPQR vs KBNNPPPPPPQR
1425,Live Chess,Chess.com,2025.05.30,19:35:27,180+2,1-0,alekscottz won on time,,alekscottz,Bango_skank,1403,1404,B23,,91,21,5,0,True,True,KNPPR vs KNPPPR
1426,Live Chess,Chess.com,2025.05.30,18:44:37,180+2,1-0,erwan8 won by checkmate,,erwan8,alekscottz,1428,1395,B10,,63,17,5,0,True,True,KPPPPPPQR vs KNPPQR
1427,Live Chess,Chess.com,2025.05.30,16:24:30,600,1-0,alekscottz won by resignation,,alekscottz,AgronBallolli,1700,1677,C25,,51,12,0,0,True,True,KPPPPPPPQRR vs KNPPPPPQR
1428,Live Chess,Chess.com,2025.05.30,15:42:30,600,0-1,alekscottz won on time,,Sala1980alex,alekscottz,1673,1692,B00,,88,20,7,0,True,True,KPPPPP vs KPPPPP
1429,Live Chess,Chess.com,2025.05.30,15:13:53,600,0-1,GM_ROUNAQ_2007 won by resignation,,alekscottz,GM_ROUNAQ_2007,1684,1712,B21,,85,13,3,0,True,True,KNPPPPPPQ vs KBNPPPPPPQ
1430,Live Chess,Chess.com,2025.05.30,14:40:55,600,1-0,alekscottz won by resignation,,alekscottz,vladimir_usov68,1692,1693,B01,,77,14,4,0,True,True,KBPPPPPRR vs KBPPPPPRR
1431,Live Chess,Chess.com,2025.05.30,02:41:16,600,1-0,RenatoDjean won by checkmate,,RenatoDjean,alekscottz,1704,1684,B10,,55,10,2,0,True,True,KPPPPPPPQRR vs KPPPPPPPQRR
1432,Live Chess,Chess.com,2025.05.30,01:43:27,600,0-1,alekscottz won - game abandoned,,agra_sakai,alekscottz,1699,1692,B10,,66,7,3,0,True,False,KBNNPPPPPQRR vs KBBNPPPPPPQRR
1433,Live Chess,Chess.com,2025.05.30,01:34:38,600,1-0,alekscottz won by checkmate,,alekscottz,Roger-Huerta,1683,1665,C25,,47,9,2,0,True,True,KBNPPPPPPPQR vs KBPPPPPPQRR
1434,Live Chess,Chess.com,2025.05.30,01:12:40,600,0-1,alekscottz won on time,,ded189,alekscottz,1706,1675,B06,,64,16,0,0,True,True,KPPPPPPQ vs KPPPPPPQ
1435,Live Chess,Chess.com,2025.05.29,23:17:47,600,0-1,Bosssgf won by checkmate,,alekscottz,Bosssgf,1666,1664,B12,,146,28,18,1,True,True,K vs KNQ
1436,Live Chess,Chess.com,2025.05.29,22:12:04,600,0-1,alekscottz won by checkmate,,ceemoneyy,alekscottz,1724,1674,B12,,150,27,11,1,True,True,K vs KBBQ
1437,Live Chess,Chess.com,2025.05.29,22:06:38,600,1-0,alekscottz won by resignation,,alekscottz,fragan,1664,1627,B23,,55,11,1,0,True,True,KBNPPPPPPQR vs KNNPPPPPQR
1438,Live Chess,Chess.com,2025.05.29,21:57:19,600,1-0,xikimaster won by resignation,,xikimaster,alekscottz,1657,1656,A03,,29,6,2,0,True,False,KBBNPPPPPPPQRR vs KBBNPPPPPPQR
1439,Live Chess,Chess.com,2025.05.29,21:47:57,600,0-1,Ziad_Mo7sen_Alenna won by resignation,,alekscottz,Ziad_Mo7sen_Alenna,1664,1671,C25,,76,21,10,0,True,True,KPPPPP vs KPPPR
1440,Live Chess,Chess.com,2025.05.29,20:22:03,600,1/2-1/2,Game drawn by insufficient material,,alekscottz,to6ko-bal4ik5,1672,1692,C25,,138,30,11,0,True,True,K vs K
1441,Live Chess,Chess.com,2025.05.29,20:18:16,600,0-1,alekscottz won by resignation,,Miakela,alekscottz,1645,1671,B10,,42,10,3,0,True,True,KBPPPPPPPRR vs KBNPPPPPPRR
1442,Live Chess,Chess.com,2025.05.29,19:48:10,600,1-0,alekscottz won by resignation,,alekscottz,Pucelana,1663,1647,C25,,67,21,8,0,True,True,KNPPPPPP vs KPP
1443,Live Chess,Chess.com,2025.05.29,19:29:03,600,1-0,Oldbuch won by checkmate,,Oldbuch,alekscottz,1667,1655,D00,,107,22,10,0,True,True,KPPPQR vs KPQR
1444,Live Chess,Chess.com,2025.05.29,18:52:07,600,1/2-1/2,Game drawn by repetition,,alekscottz,Saniyev66,1663,1642,C25,,258,29,37,0,True,True,K vs KR
1445,Live Chess,Chess.com,2025.05.29,13:30:28,600,1-0,karvavalo won by checkmate,,karvavalo,alekscottz,1699,1664,D20,,69,18,4,0,True,True,KPPPPQR vs KPPPPQR
1446,Live Chess,Chess.com,2025.05.29,01:07:01,600,1-0,alekscottz won by resignation,,alekscottz,lord_krondor,1672,925,B06,,67,21,2,0,True,True,KNPPPP vs KPPPP
1447,Live Chess,Chess.com,2025.05.29,01:03:30,600,0-1,alekscottz won by resignation,,lord_krondor,alekscottz,925,1672,A10,,34,12,2,0,False,False,KBNPPPPRR vs KBNPPPPPPRR
1448,Live Chess,Chess.com,2025.05.29,00:47:53,600,1-0,alekscottz won by checkmate,,alekscottz,lord_krondor,1672,925,B06,,55,11,3,0,True,True,KBBPPPPPQRR vs KBNPPPPQRR
1449,Live Chess,Chess.com,2025.05.29,00:35:59,600,0-1,alekscottz won by resignation,,lord_krondor,alekscottz,925,1672,D94,,50,17,1,0,True,True,KBNPPPP vs KBPPPPPR
1450,Live Chess,Chess.com,2025.05.29,00:18:41,600,0-1,alekscottz won by checkmate,,louincolor,alekscottz,1661,1672,D02,,82,12,7,0,True,True,KBPPPPPPQR vs KBPPPPPPQR
1451,Live Chess,Chess.com,2025.05.28,21:41:29,600,1-0,Nov0412 won by resignation,,Nov0412,alekscottz,1687,1664,B12,,85,20,0,0,True,True,KPPPPR vs KPPPPR
1452,Live Chess,Chess.com,2025.05.28,00:19:57,600,1-0,alekscottz won on time,,alekscottz,plin21,1672,1637,C28,,109,24,12,0,False,True,KBPPP vs KPP
1453,Live Chess,Chess.com,2025.05.28,00:15:30,600,1-0,alekscottz won - game abandoned,,alekscottz,tfo16,1664,1653,C25,,5,0,0,0,False,False,KBBNNPPPPPPPPQRR vs KBBNNPPPPPPPPQRR
1454,Live Chess,Chess.com,2025.05.27,23:38:55,600,0-1,JewmEggs won by resignation,,alekscottz,JewmEggs,1656,1651,B12,,63,13,6,0,True,True,KNPPPPQR vs KBPPPPPPQRR
1455,Live Chess,Chess.com,2025.05.27,23:28:41,600,1-0,Moghanlu won by resignation,,Moghanlu,alekscottz,1701,1664,D00,,41,8,1,0,True,False,KBBNPPPPPPQRR vs KBNNPPPPQRR
1456,Live Chess,Chess.com,2025.05.27,23:22:54,600,1-0,alekscottz won by checkmate,,alekscottz,SummerKnights64,1671,1657,C25,,33,5,3,0,True,True,KBNNPPPPPPPQRR vs KBBNNPPPPPQRR
1457,Live Chess,Chess.com,2025.05.27,23:05:39,600,1-0,edgarxii won by resignation,,edgarxii,alekscottz,1672,1663,E90,,127,29,4,1,True,True,KR vs K
1458,Live Chess,Chess.com,2025.05.27,22:14:31,600,0-1,alekscottz won by resignation,,Juninho10101,alekscottz,1640,1671,B12,,78,17,3,0,True,True,KNPPPPQ vs KNNPPPPQ
1459,Live Chess,Chess.com,2025.05.27,22:01:57,600,0-1,omegaoro301 won by resignation,,alekscottz,omegaoro301,1663,1661,C25,,84,19,5,2,True,True,KPPPPR vs KBPPPQR
1460,Live Chess,Chess.com,2025.05.27,21:55:50,600,0-1,alekscottz won by resignation,,Mateus5080,alekscottz,1662,1671,D25,,41,14,0,0,True,True,KBBPPPPPQ vs KBNPPPPQR
1461,Live Chess,Chess.com,2025.05.27,21:50:26,600,1-0,alekscottz won by resignation,,alekscottz,NUTRIAAAAAA,1663,1627,C25,,35,11,2,0,True,False,KBPPPPPPQRR vs KNPPPPPPQR
1462,Live Chess,Chess.com,2025.05.27,17:44:34,600,0-1,alekscottz won by resignation,,arya771,alekscottz,1641,1656,D20,,98,25,5,0,True,True,KPPP vs KPP
1463,Live Chess,Chess.com,2025.05.27,13:31:48,600,0-1,56medship89 won by resignation,,alekscottz,56medship89,1648,1660,C28,,24,7,0,0,True,True,KBNPPPPPPQRR vs KBNNPPPPPPQRR
1464,Live Chess,Chess.com,2025.05.27,02:14:14,600,1-0,juan4rice won by resignation,,juan4rice,alekscottz,1677,1656,B10,,103,26,5,0,True,True,KNPP vs KN
1465,Live Chess,Chess.com,2025.05.27,02:11:44,600,1-0,alekscottz won by resignation,,alekscottz,paku1960,1664,1735,C25,,23,5,0,0,True,True,KBBNPPPPPPPQRR vs KBNPPPPPPPQRR
1466,Live Chess,Chess.com,2025.05.27,01:40:13,600,0-1,Arfen-Furqon won by resignation,,alekscottz,Arfen-Furqon,1654,1689,C25,,22,9,1,0,False,False,KNPPPPPPQRR vs KNNPPPPPPQRR
1467,Live Chess,Chess.com,2025.05.27,01:33:50,600,1-0,makondu won by resignation,,makondu,alekscottz,1669,1662,D43,,53,14,0,0,True,True,KPPPPPPQR vs KBPPPPPPQ
1468,Live Chess,Chess.com,2025.05.27,01:17:25,600,1-0,alekscottz won by resignation,,alekscottz,lowlevelscience,1670,1632,B23,,67,18,3,0,True,True,KBNPPPPR vs KBPPPR
1469,Live Chess,Chess.com,2025.05.27,01:16:39,600,1-0,papachungo won by resignation,,papachungo,alekscottz,1721,1663,B10,,19,3,0,0,True,False,KBBNNPPPPPPPQRR vs KBNNPPPPPPPQRR
1470,Live Chess,Chess.com,2025.05.26,21:29:37,600,0-1,floresverdad22 won by resignation,,alekscottz,floresverdad22,1670,1707,B23,,80,20,4,0,True,True,KPPPR vs KPPPPRR
1471,Live Chess,Chess.com,2025.05.26,21:17:48,600,0-1,alekscottz won by resignation,,Michalinos,alekscottz,1655,1678,B12,,70,18,3,0,True,True,KPPPPQ vs KBNPPPPR
1472,Live Chess,Chess.com,2025.05.26,21:01:35,600,1-0,alekscottz won by checkmate,,alekscottz,Ahmedqadry1,1670,1674,C25,,57,17,5,0,True,False,KBPPPPPPPR vs KPPPP
1473,Live Chess,Chess.com,2025.05.26,20:51:25,600,1-0,Buldge_Bishop won by resignation,,Buldge_Bishop,alekscottz,1664,1661,B13,,74,21,3,0,True,True,KPPPR vs KPPPPR
1474,Live Chess,Chess.com,2025.05.26,20:47:15,600,1-0,alekscottz won by resignation,,alekscottz,edgarxii,1669,1673,C25,,23,8,0,0,True,False,KBNPPPPPPPQRR vs KBNPPPPPPRR
1475,Live Chess,Chess.com,2025.05.26,20:30:02,600,1-0,alekscottz won by resignation,,alekscottz,contrepied,1660,1652,B01,,89,26,6,0,True,True,KPPR vs KB
1476,Live Chess,Chess.com,2025.05.26,20:22:45,600,0-1,alekscottz won by checkmate,,JKR123,alekscottz,1652,1652,B10,,58,13,3,0,True,True,KBBPPPPQRR vs KBPPPPQRR
1477,Live Chess,Chess.com,2025.05.26,20:14:19,600,0-1,alekscottz won by resignation,,mike1716,alekscottz,1631,1644,A01,,54,11,0,0,True,True,KNPPPPPPRR vs KNPPPPPPQRR
1478,Live Chess,Chess.com,2025.05.26,20:10:41,600,1-0,ItaloADM won by resignation,,ItaloADM,alekscottz,1666,1636,D02,,35,8,0,0,True,True,KBBPPPPPPQRR vs KBNPPPPPPQRR
1479,Live Chess,Chess.com,2025.05.26,20:05:54,600,0-1,alekscottz won by checkmate,,sconvolt,alekscottz,1607,1644,B10,,42,11,4,0,True,True,KNNPPPPPQRR vs KNPPPPPQRR
1480,Live Chess,Chess.com,2025.05.26,17:52:47,600,1-0,alekscottz won by resignation,,alekscottz,drag090,1637,1624,C25,,40,12,1,0,True,True,KPPPPPPQRR vs KPPPPPPPQR
1481,Live Chess,Chess.com,2025.05.26,16:37:46,600,0-1,FightingTiger888 won by resignation,,alekscottz,FightingTiger888,1629,1679,B23,,56,14,2,0,True,True,KNPPPPPR vs KBBPPPPPPR
1482,Live Chess,Chess.com,2025.05.26,16:25:51,600,0-1,alekscottz won by checkmate,,babusona20,alekscottz,1611,1637,D00,,82,19,10,0,True,True,KBPPR vs KPPPPPPQ
1483,Live Chess,Chess.com,2025.05.26,16:18:13,600,0-1,vandana0000 won by checkmate,,alekscottz,vandana0000,1629,1628,C28,,48,17,6,0,False,False,KBNPPQR vs KBPPPPQR
1484,Live Chess,Chess.com,2025.05.26,15:56:14,600,1/2-1/2,Game drawn by insufficient material,,alekscottz,Roniel007,1637,1645,C25,,134,30,5,1,True,True,K vs K
1485,Live Chess,Chess.com,2025.05.26,15:48:41,600,1-0,AskSomebodyelse won by resignation,,AskSomebodyelse,alekscottz,1653,1637,A00,,35,4,0,0,True,True,KBBNNPPPPPPPQRR vs KBBNPPPPPPQRR
1486,Live Chess,Chess.com,2025.05.26,02:49:00,600,0-1,alekscottz won by resignation,,NasrilEdward,alekscottz,1645,1645,B13,,64,16,4,0,True,False,KPPPPQR vs KNPPPPPQR
1487,Live Chess,Chess.com,2025.05.26,02:34:35,600,1-0,alekscottz won by resignation,,alekscottz,Semo220,1637,1599,C25,,93,27,7,0,True,True,KPPP vs K
1488,Live Chess,Chess.com,2025.05.26,02:24:53,600,1-0,alekscottz won by checkmate,,alekscottz,joegotliph,1630,1602,C25,,55,14,4,0,True,False,KBPPPPPQRR vs KPPPPQRR
1489,Live Chess,Chess.com,2025.05.26,02:18:47,600,0-1,alekscottz won by resignation,,Ivanich144,alekscottz,1589,1622,B12,,48,12,3,0,True,True,KPPPPQRR vs KNPPPPPPPQRR
1490,Live Chess,Chess.com,2025.05.26,02:15:09,600,1-0,rohenj won by resignation,,rohenj,alekscottz,1624,1614,D02,,31,4,0,0,True,True,KBBNPPPPPPPPQRR vs KBNNPPPPPPPRR
1491,Live Chess,Chess.com,2025.05.25,21:01:14,600,0-1,feti12 won by resignation,,alekscottz,feti12,1622,1636,B00,,146,29,6,0,True,True,K vs KP
1492,Live Chess,Chess.com,2025.05.25,20:43:59,600,1-0,shortsyaq won by resignation,,shortsyaq,alekscottz,1626,1630,B13,,87,23,3,0,True,True,KPPPPP vs KPP
1493,Live Chess,Chess.com,2025.05.25,20:22:43,600,1/2-1/2,Game drawn by repetition,,alekscottz,Varny69,1638,1697,C25,,151,27,7,2,True,True,KQ vs KPP
1494,Live Chess,Chess.com,2025.05.25,15:57:58,600,1-0,alekscottz won by resignation,,alekscottz,caloyuh,1637,1616,C25,,103,23,10,0,False,True,KPPRR vs KBNP
1495,Live Chess,Chess.com,2025.05.25,15:37:47,600,0-1,alekscottz won by resignation,,paulf76,alekscottz,1634,1629,B10,,82,25,8,0,True,False,KPP vs KBPR
1496,Live Chess,Chess.com,2025.05.25,15:27:52,600,1-0,alekscottz won by checkmate,,alekscottz,manuel1946,1620,1595,B23,,55,13,1,0,True,True,KBPPPPPPQR vs KPPPPPQRR
1497,Live Chess,Chess.com,2025.05.25,15:25:14,600,1-0,esseiy88 won by resignation,,esseiy88,alekscottz,1616,1612,B12,,39,8,0,0,True,True,KNNPPPPPPPQRR vs KBNPPPPPQRR
1498,Live Chess,Chess.com,2025.05.25,15:15:27,600,0-1,alekscottz won by checkmate,,TITODODO,alekscottz,1655,1620,B12,,74,20,6,0,True,True,KPPPPQ vs KPPPQR
1499,Live Chess,Chess.com,2025.05.25,14:34:03,600,0-1,FMcereus won by resignation,,alekscottz,FMcereus,1611,1629,B23,,19,4,2,0,False,False,KBNNPPPPPPPQRR vs KBNNPPPPPPPQRR
1500,Live Chess,Chess.com,2025.05.25,14:32:59,600,1-0,gambit_kz won by resignation,,gambit_kz,alekscottz,1628,1619,D00,,11,0,1,0,False,False,KBBNNPPPPPPPPQRR vs KBBNNPPPPPPPPQRR
1501,Live Chess,Chess.com,2025.05.25,14:13:04,600,1-0,lawelenggong won by resignation,,lawelenggong,alekscottz,1622,1627,B13,,52,15,4,0,True,False,KPPPPPRR vs KBPPPPPPR
1502,Live Chess,Chess.com,2025.05.25,13:52:49,600,1-0,alekscottz won by resignation,,alekscottz,andysby,1636,1634,C00,,115,24,8,0,True,True,KPPPQ vs KPP
1503,Live Chess,Chess.com,2025.05.25,13:40:16,600,1-0,alekscottz won by resignation,,alekscottz,will50n,1628,1631,B12,,73,17,5,0,True,True,KPPPPQR vs KPPPPQRR
1504,Live Chess,Chess.com,2025.05.23,02:07:22,600,0-1,MemoKareem won by checkmate,,alekscottz,MemoKareem,1620,1617,B07,,64,14,1,0,True,True,KNPPPQR vs KBNPPPPPQRR
1505,Live Chess,Chess.com,2025.05.23,02:00:50,600,0-1,alekscottz won by resignation,,e4d6win,alekscottz,1638,1628,B12,,38,10,4,0,True,True,KNPPPPPQRR vs KBPPPPPPPQRR
1506,Live Chess,Chess.com,2025.05.23,01:52:27,600,0-1,cancermedusa won by resignation,,alekscottz,cancermedusa,1619,1653,B23,,42,9,2,1,True,True,KNPPPPPPQRR vs KBBNPPPPQQRR
1507,Live Chess,Chess.com,2025.05.22,23:40:32,600,1/2-1/2,Game drawn by insufficient material,,estrellad-03,alekscottz,1650,1627,B13,,145,30,9,1,True,True,K vs K
1508,Live Chess,Chess.com,2025.05.22,22:52:55,600,0-1,alekscottz won by resignation,,NPoloKante,alekscottz,1598,1626,D02,,76,18,0,0,True,True,KPPPPR vs KNPPPPPQ
1509,Live Chess,Chess.com,2025.05.22,22:26:46,600,1-0,alekscottz won by resignation,,alekscottz,shojaa62,1618,1605,C25,,157,29,14,1,True,True,KQ vs K
1510,Live Chess,Chess.com,2025.05.22,22:24:10,600,0-1,alekscottz won by resignation,,Nicolas_Badio,alekscottz,1605,1610,D20,,33,10,0,0,True,True,KBNPPPPPPRR vs KBPPPPPPQRR
1511,Live Chess,Chess.com,2025.05.22,22:22:52,600,0-1,Kayira_d won by resignation,,alekscottz,Kayira_d,1602,1638,C25,,18,9,2,0,False,False,KBBNPPPPPR vs KBNNPPPPPPPRR
1512,Live Chess,Chess.com,2025.05.22,21:48:56,600,1-0,alekscottz won on time,,alekscottz,DezRockers,1609,1627,B01,,143,28,14,0,True,True,KR vs KP
1513,Live Chess,Chess.com,2025.05.22,21:21:50,600,1/2-1/2,Game drawn by timeout vs insufficient material,,alekscottz,Darkwad,1600,1584,B00,,151,29,12,2,True,False,K vs KQ
1514,Live Chess,Chess.com,2025.05.22,03:16:53,600,0-1,alekscottz won by checkmate,,Jhoseph45,alekscottz,1593,1600,D53,,202,29,16,0,True,True,K vs KR
1515,Live Chess,Chess.com,2025.05.22,03:07:53,600,0-1,bedardfrancois won by resignation,,alekscottz,bedardfrancois,1592,1603,C29,,76,17,13,0,True,True,KPPPPQ vs KBPPPPPRR
1516,Live Chess,Chess.com,2025.05.22,03:00:39,600,1-0,Isildursbane101 won by resignation,,Isildursbane101,alekscottz,1620,1600,B10,,63,19,4,0,True,False,KPPPQRR vs KPPPPR
